departement,code,inscrits,abstention,exprimes,blancs,candidat,nuance,voix,% exp.,statut,vainqueur
078,07812,69005,32832,35703,359,GRANJUS,REM,14644,41.016161106909784,Bal.,REM
078,07812,69005,32832,35703,359,FOURNIÈRE,ECO,627,1.7561549449626082,non,REM
078,07812,69005,32832,35703,359,MÉTAIS,DLF,746,2.0894602694451447,non,REM
079,07901,90241,43786,45210,686,VALLEE,EXG,351,0.7763769077637691,non,REM
079,07901,90241,43786,45210,686,GENDRY,FN,3106,6.870161468701615,non,REM
079,07901,90241,43786,45210,686,CHICHE,REM,18350,40.58836540588365,Bal.,REM
079,07901,90241,43786,45210,686,ABI NADER,DIV,280,0.6193320061933201,non,REM
079,07901,90241,43786,45210,686,SEGUIN,FI,7164,15.846051758460517,Bal.,REM
079,07901,90241,43786,45210,686,PELISSIER,DIV,238,0.5264322052643221,non,REM
079,07901,90241,43786,45210,686,THEBAULT,UDI,5140,11.369166113691662,non,REM
079,07901,90241,43786,45210,686,TRUONG,SOC,3952,8.741428887414289,non,REM
079,07901,90241,43786,45210,686,CHARLIER,DLF,720,1.5925680159256803,non,REM
079,07901,90241,43786,45210,686,DENOUES,DVD,3279,7.252820172528201,non,REM
079,07901,90241,43786,45210,686,PIVETEAU,DVG,2167,4.793187347931874,non,REM
079,07901,90241,43786,45210,686,GIRAUD,EXD,463,1.0241097102410972,non,REM
079,07902,97396,46023,50244,773,BATHO,SOC,14970,29.79460234057798,Bal.,REM
079,07902,97396,46023,50244,773,RÉAU,ECO,1284,2.5555290183902555,non,REM
079,07902,97396,46023,50244,773,VACHON,LR,6395,12.727887907013773,non,REM
079,07902,97396,46023,50244,773,MAILLOU,FI,5319,10.58633866730356,non,REM
079,07902,97396,46023,50244,773,CHARBONNEAU,FN,5577,11.09983281585861,non,REM
079,07902,97396,46023,50244,773,CLÉMENT,DIV,444,0.8836876044900884,non,REM
079,07902,97396,46023,50244,773,HEINTZ,REM,15875,31.59581243531566,Bal.,REM
079,07902,97396,46023,50244,773,POUPINOT,EXG,380,0.7563092110500756,non,REM
079,07903,84790,41947,41545,896,BOIVIN,ECO,1438,3.461307016488145,non,REM
079,07903,84790,41947,41545,896,FIEVET,REM,16692,40.17812011072331,Bal.,REM
079,07903,84790,41947,41545,896,ROBIN,EXD,388,0.9339270670357444,non,REM
079,07903,84790,41947,41545,896,CHAUMERON,FN,4525,10.891804067878203,non,REM
079,07903,84790,41947,41545,896,BONNEAU,SOC,4864,11.707786737272837,non,REM
079,07903,84790,41947,41545,896,SZOTOWSKI,EXG,311,0.7485858707425683,non,REM
079,07903,84790,41947,41545,896,MORMICHE,DIV,379,0.9122638103261523,non,REM
079,07903,84790,41947,41545,896,COCHARD,FI,4175,10.049344084727405,non,REM
079,07903,84790,41947,41545,896,POUJADE,DLF,845,2.0339391021783606,non,REM
079,07903,84790,41947,41545,896,SCHAAF-GAUTHIER,LR,7928,19.08292213262727,Bal.,REM
080,08001,84296,43920,39248,790,NGUYEN,DIV,202,0.5146759070525887,non,REM
080,08001,84296,43920,39248,790,AISSAOUI,EXG,313,0.7974928658785161,non,REM
080,08001,84296,43920,39248,790,MOUKO,DIV,116,0.295556461475744,non,REM
080,08001,84296,43920,39248,790,REITZMAN,EXG,180,0.4586220953933958,non,REM
080,08001,84296,43920,39248,790,FLAHAUT,EXD,599,1.5261924174480228,non,REM
080,08001,84296,43920,39248,790,RUFFIN,FI,9545,24.319710558499796,Bal.,REM
080,08001,84296,43920,39248,790,DE LAPERSONNE,FN,6255,15.937117814920507,non,REM
080,08001,84296,43920,39248,790,DUMONT,REM,13394,34.12657969832858,Bal.,REM
080,08001,84296,43920,39248,790,DECAYEUX,LR,5251,13.379025682837343,non,REM
080,08001,84296,43920,39248,790,TRYOEN,DLF,623,1.5873420301671424,non,REM
080,08001,84296,43920,39248,790,BOISTARD,SOC,2770,7.057684467998369,non,REM
080,08002,75505,37998,36780,525,BAUVOIS,EXD,237,0.6443719412724307,non,REM
080,08002,75505,37998,36780,525,VERSAEN,FN,4044,10.99510603588907,non,REM
080,08002,75505,37998,36780,525,PALENI,EXG,389,1.0576400217509516,non,REM
080,08002,75505,37998,36780,525,DEVISSE,DLF,491,1.3349646547036433,non,REM
080,08002,75505,37998,36780,525,JARDÉ,DVD,4579,12.449700924415444,non,REM
080,08002,75505,37998,36780,525,DAULLÉ,DIV,194,0.5274605764002175,non,REM
080,08002,75505,37998,36780,525,POMPILI,REM,14970,40.70146818923328,Bal.,REM
080,08002,75505,37998,36780,525,GALLI,ECO,786,2.137030995106036,non,REM
080,08002,75505,37998,36780,525,CASIER,SOC,2102,5.715062533985861,non,REM
080,08002,75505,37998,36780,525,DE JENLIS,UDI,3719,10.111473626971181,non,REM
080,08002,75505,37998,36780,525,MAISSE,FI,5269,14.325720500271888,Bal.,REM
080,08003,83772,37992,44274,1142,LENGELÉ,EXD,677,1.5291141527758956,non,REM
080,08003,83772,37992,44274,1142,BUISINE,SOC,2658,6.003523512671094,non,REM
080,08003,83772,37992,44274,1142,MONGIN,DIV,271,0.6120973935040882,non,REM
080,08003,83772,37992,44274,1142,BRUSADELLI-DORION,FI,5349,12.08158287030763,non,REM
080,08003,83772,37992,44274,1142,LOTTIN,DLF,1228,2.7736368975019197,non,REM
080,08003,83772,37992,44274,1142,CHASSOULIER,EXG,376,0.8492569002123143,non,REM
080,08003,83772,37992,44274,1142,PETIT,COM,2642,5.967384921172697,non,REM
080,08003,83772,37992,44274,1142,CHAGNON,FN,9592,21.66508560328861,non,REM
080,08003,83772,37992,44274,1142,MAQUET,LR,9711,21.933866377557933,Bal.,REM
080,08003,83772,37992,44274,1142,LEDET,DIV,219,0.4946469711343,non,REM
080,08003,83772,37992,44274,1142,MARIAGE,REM,11551,26.08980439987352,Bal.,REM
080,08004,84029,39714,42685,1038,WYBO,DLF,1083,2.5371910507203936,non,REM
080,08004,84029,39714,42685,1038,FLAMENT,EXG,531,1.2439967201593065,non,REM
080,08004,84029,39714,42685,1038,LE CORRONC,EXD,487,1.140916012650814,non,REM
080,08004,84029,39714,42685,1038,DOMISE,LR,7707,18.05552301745344,non,REM
080,08004,84029,39714,42685,1038,RICHERMOZ,FN,9258,21.689117957127795,Bal.,REM
080,08004,84029,39714,42685,1038,HERTOUT,FI,5550,13.002225606184842,non,REM
080,08004,84029,39714,42685,1038,HEREN,ECO,2101,4.922103783530514,non,REM
080,08004,84029,39714,42685,1038,HIVER,UDI,1790,4.19351060091367,non,REM
080,08004,84029,39714,42685,1038,MAKOWSKI,DIV,245,0.5739721213541057,non,REM
080,08004,84029,39714,42685,1038,LECLABART,REM,13933,32.64144312990512,Bal.,REM
080,08005,81416,40339,39935,851,ROUSSEL,COM,1950,4.8829347689996245,non,UDI
080,08005,81416,40339,39935,851,SPINELLI,FI,4783,11.97696256416677,non,UDI
080,08005,81416,40339,39935,851,DEMILLY,UDI,21474,53.77238011769124,oui,UDI
080,08005,81416,40339,39935,851,VINDEVOGEL,DIV,1435,3.5933391761612623,non,UDI
080,08005,81416,40339,39935,851,PERDU,EXD,477,1.1944409665706774,non,UDI
080,08005,81416,40339,39935,851,SOROKINA-DOLLE,DLF,626,1.5675472643044945,non,UDI
080,08005,81416,40339,39935,851,MAKOWSKI,DIV,261,0.6535620383122575,non,UDI
080,08005,81416,40339,39935,851,GRIMAUX,FN,8488,21.254538625266058,non,UDI
080,08005,81416,40339,39935,851,LIÉVRARD,EXG,441,1.1042944785276074,non,UDI
081,08101,83771,38097,44156,961,SCANDELLA,DIV,307,0.6952622520155811,non,DVD
081,08101,83771,38097,44156,961,HADJI,FI,4759,10.777697255186158,non,DVD
081,08101,83771,38097,44156,961,ROUSTIT,ECO,485,1.09837847631126,non,DVD
081,08101,83771,38097,44156,961,BÉDIER,SOC,3904,8.841380559833318,non,DVD
081,08101,83771,38097,44156,961,RIVET,ECO,1550,3.510281728417429,non,DVD
081,08101,83771,38097,44156,961,FOLLIOT,DVD,14404,32.620708397499776,Bal.,DVD
081,08101,83771,38097,44156,961,COUDERC,DLF,825,1.8683757586737928,non,DVD
081,08101,83771,38097,44156,961,BOUDES,COM,919,2.08125736026814,non,DVD
081,08101,83771,38097,44156,961,O'NEILL,ECO,344,0.7790560739197391,non,DVD
081,08101,83771,38097,44156,961,LAPORTE,DIV,5841,13.228100371410454,non,DVD
081,08101,83771,38097,44156,961,BIANCHI,LR,3604,8.161971193042849,non,DVD
081,08101,83771,38097,44156,961,CHAVEGRAND,EXG,311,0.7043210435727875,non,DVD
081,08101,83771,38097,44156,961,CABROLIER,FN,6903,15.633209529848719,Bal.,DVD
081,08102,106028,48227,55918,1177,DOMENECH,FI,8213,14.687578239565077,non,REM
081,08102,106028,48227,55918,1177,PONS,DIV,493,0.881648127615437,non,REM
081,08102,106028,48227,55918,1177,GIMENEZ SASTRE,EXG,339,0.6062448585428664,non,REM
081,08102,106028,48227,55918,1177,FITA,SOC,7260,12.98329697056404,non,REM
081,08102,106028,48227,55918,1177,LENIE,DVD,0,0,non,REM
081,08102,106028,48227,55918,1177,VERDIER-JOUCLAS,REM,19174,34.28949533245109,Bal.,REM
081,08102,106028,48227,55918,1177,BERENGUER,DIV,339,0.6062448585428664,non,REM
081,08102,106028,48227,55918,1177,THIBAUT,DLF,1152,2.0601595192961124,non,REM
081,08102,106028,48227,55918,1177,ALBARAO,FN,9418,16.84251940341214,Bal.,REM
081,08102,106028,48227,55918,1177,BERLIC,DIV,514,0.9192031188526055,non,REM
081,08102,106028,48227,55918,1177,PRAGNÈRE,ECO,2250,4.023749061125219,non,REM
081,08102,106028,48227,55918,1177,AUDOUY,ECO,62,0.11087664079545048,non,REM
081,08102,106028,48227,55918,1177,TOUZANI,COM,1943,3.474730855896133,non,REM
081,08102,106028,48227,55918,1177,LEFETEY,ECO,765,1.3680746807825743,non,REM
081,08102,106028,48227,55918,1177,GRANDIN,LR,3996,7.14617833255839,non,REM
081,08103,101427,44785,55208,944,TRESSENS,EXG,326,0.590494131285321,non,REM
081,08103,101427,44785,55208,944,RYER,DLF,653,1.1827995942617011,non,REM
081,08103,101427,44785,55208,944,PINEL,ECO,365,0.6611360672366323,non,REM
081,08103,101427,44785,55208,944,CARBONELL,DIV,260,0.47094623967540933,non,REM
081,08103,101427,44785,55208,944,TERLIER,REM,17931,32.47898855238371,Bal.,REM
081,08103,101427,44785,55208,944,DJAFOUR,DIV,202,0.36588900159397186,non,REM
081,08103,101427,44785,55208,944,GOURJADE,SOC,5006,9.06752644544269,non,REM
081,08103,101427,44785,55208,944,CALLEJON,FN,8356,15.135487610491232,non,REM
081,08103,101427,44785,55208,944,RIVAYRAND,ECO,333,0.6031734531227358,non,REM
081,08103,101427,44785,55208,944,JALADE,COM,798,1.4454426894652947,non,REM
081,08103,101427,44785,55208,944,FORGEOT,FI,6419,11.626938124909433,non,REM
081,08103,101427,44785,55208,944,CARAYON,LR,12988,23.52557600347776,Bal.,REM
081,08103,101427,44785,55208,944,DELEFORGE,ECO,1571,2.845602086654108,non,REM
082,08201,89975,41350,47433,805,RABAULT,SOC,8892,18.746442350262477,Bal.,REM
082,08201,89975,41350,47433,805,BLANCO,EXG,293,0.6177134062783294,non,REM
082,08201,89975,41350,47433,805,DEVILLE,LR,7481,15.771720110471612,non,REM
082,08201,89975,41350,47433,805,ARNAUD,ECO,1112,2.3443594122235574,non,REM
082,08201,89975,41350,47433,805,RIVIERE,ECO,298,0.6282545906858095,non,REM
082,08201,89975,41350,47433,805,VIALLON,FN,8114,17.106234056458582,non,REM
082,08201,89975,41350,47433,805,PORTOLES,COM,1155,2.4350135981278855,non,REM
082,08201,89975,41350,47433,805,MARDEGAN,REM,13802,29.09788543840786,Bal.,REM
082,08201,89975,41350,47433,805,SALGUES,DIV,265,0.5586827735964413,non,REM
082,08201,89975,41350,47433,805,BAUDOZ,DLF,673,1.4188434212468113,non,REM
082,08201,89975,41350,47433,805,NADAL,FI,5348,11.274850842240633,non,REM
082,08202,93328,45689,45588,1355,FERMINE,DIV,21,0.04606475388260068,non,RDG
082,08202,93328,45689,45588,1355,JEAN-AVALLONE,DVD,508,1.1143283320171975,non,RDG
082,08202,93328,45689,45588,1355,JACQUEMARD,FI,6295,13.808458366236728,non,RDG
082,08202,93328,45689,45588,1355,ALBUGUES,LR,8594,18.851452136527154,non,RDG
082,08202,93328,45689,45588,1355,VERDIER,EXD,877,1.9237518645257523,non,RDG
082,08202,93328,45689,45588,1355,TARDIN,COM,990,2.1716241116083177,non,RDG
082,08202,93328,45689,45588,1355,BOURGUIGNON,EXG,297,0.6514872334824954,non,RDG
082,08202,93328,45689,45588,1355,MONTEMONT,DIV,433,0.9498113538650522,non,RDG
082,08202,93328,45689,45588,1355,LEVIEUX,DIV,338,0.7414231815390016,non,RDG
082,08202,93328,45689,45588,1355,LOPEZ,FN,9838,21.580240414144072,Bal.,RDG
082,08202,93328,45689,45588,1355,PARCELLIER,ECO,1657,3.6347284373080635,non,RDG
082,08202,93328,45689,45588,1355,HAMELIN,DVG,2749,6.030095639203299,non,RDG
082,08202,93328,45689,45588,1355,HOARAU,ECO,551,1.2086513994910941,non,RDG
082,08202,93328,45689,45588,1355,PINEL,RDG,12440,27.28788277616917,Bal.,RDG
083,08301,74842,40956,33304,438,CHEVREUX,DVD,415,1.24609656497718,non,REM
083,08301,74842,40956,33304,438,LESAGE,ECO,288,0.8647609896709103,non,REM
083,08301,74842,40956,33304,438,DEFRANCE,EXG,185,0.5554888301705501,non,REM
083,08301,74842,40956,33304,438,DE MAYNARD DE SAINT MICHEL,DLF,323,0.969853471054528,non,REM
083,08301,74842,40956,33304,438,DE LUCA,ECO,1034,3.104732164304588,non,REM
083,08301,74842,40956,33304,438,DRIQUEZ,SOC,0,0,non,REM
083,08301,74842,40956,33304,438,SANS,DVD,869,2.6092961806389625,non,REM
083,08301,74842,40956,33304,438,BUCHHEIT-KAPELL,DIV,244,0.7326447273600769,non,REM
083,08301,74842,40956,33304,438,BELGUECHI,DIV,45,0.13511890463607973,non,REM
083,08301,74842,40956,33304,438,LÉANDRI,FI,2742,8.233245255825127,non,REM
083,08301,74842,40956,33304,438,GLÉMET,COM,729,2.188926255104492,non,REM
083,08301,74842,40956,33304,438,NAVARRANNE,FN,7310,21.949315397549842,non,REM
083,08301,74842,40956,33304,438,CHANTRIEUX,REM,10592,31.803987509007925,Bal.,REM
083,08301,74842,40956,33304,438,LEVY,LR,8496,25.510449195291855,Bal.,REM
083,08301,74842,40956,33304,438,PICOT,DVD,32,0.09608455440787893,non,REM
083,08302,90542,49832,39916,587,ENGUERAND,DIV,269,0.6739152219661289,non,REM
083,08302,90542,49832,39916,587,VITEL,LR,7678,19.235394328088987,non,REM
083,08302,90542,49832,39916,587,LUCCIONI,DVD,783,1.961619400741557,non,REM
083,08302,90542,49832,39916,587,BOLLA,COM,867,2.17206132879046,non,REM
083,08302,90542,49832,39916,587,GONI,DIV,377,0.9444834151718609,non,REM
083,08302,90542,49832,39916,587,LAGRÉCA,FI,4247,10.639843671710594,non,REM
083,08302,90542,49832,39916,587,ROUSSEL,FN,9350,23.42419080068143,Bal.,REM
083,08302,90542,49832,39916,587,MUSCHOTTI,REM,13455,33.70828740354745,Bal.,REM
083,08302,90542,49832,39916,587,ZIMMERMANN,DLF,905,2.2672612486221064,non,REM
083,08302,90542,49832,39916,587,MARESCHAL DE CHARENTENAY,DVD,267,0.6689046998697264,non,REM
083,08302,90542,49832,39916,587,REBEC,ECO,1146,2.871029161238601,non,REM
083,08302,90542,49832,39916,587,AEPLY,DIV,193,0.48351538230283597,non,REM
083,08302,90542,49832,39916,587,LAFITTE VIDEAU,DVG,177,0.4434312055316164,non,REM
083,08302,90542,49832,39916,587,GHIOTTO,EXG,202,0.506062731736647,non,REM
083,08303,100807,51085,48721,736,MOUTTET,ECO,1648,3.3825249892243594,non,REM
083,08303,100807,51085,48721,736,MARTIN,DLF,987,2.0258204880852198,non,REM
083,08303,100807,51085,48721,736,ZAPOLSKY,REM,16523,33.9135075224236,Bal.,REM
083,08303,100807,51085,48721,736,MEHL,DVD,733,1.5044847191149606,non,REM
083,08303,100807,51085,48721,736,ESCUDIER,COM,814,1.6707374643377597,non,REM
083,08303,100807,51085,48721,736,BANES,DVD,412,0.8456312473060899,non,REM
083,08303,100807,51085,48721,736,MASSON,LR,11302,23.197389216149094,Bal.,REM
083,08303,100807,51085,48721,736,CHAUVET,DIV,311,0.6383284415344512,non,REM
083,08303,100807,51085,48721,736,SIMON,DIV,349,0.716323556577246,non,REM
083,08303,100807,51085,48721,736,AGIN,DIV,415,0.8517887563884157,non,REM
083,08303,100807,51085,48721,736,DEIDON,EXG,187,0.38381806613164754,non,REM
083,08303,100807,51085,48721,736,LAPIERRE,FI,4267,8.758030418094867,non,REM
083,08303,100807,51085,48721,736,RENCK-GUIGUE,FN,10486,21.52254674575645,non,REM
083,08303,100807,51085,48721,736,GUILMOTO,ECO,287,0.5890683688758441,non,REM
083,08304,106142,59824,45417,651,LOTTIAUX,FN,11245,24.7594513067794,Bal.,REM
083,08304,106142,59824,45417,651,HABOUZIT,FI,3337,7.347469009401767,non,REM
083,08304,106142,59824,45417,651,DUMONT,LR,8115,17.86775876874298,non,REM
083,08304,106142,59824,45417,651,CAMOUS,DVD,0,0,non,REM
083,08304,106142,59824,45417,651,FELIZIA,ECO,1484,3.2674989541361166,non,REM
083,08304,106142,59824,45417,651,BITSCHY,DIV,323,0.7111874408261224,non,REM
083,08304,106142,59824,45417,651,RUDNIK,DLF,651,1.4333839751634851,non,REM
083,08304,106142,59824,45417,651,TONINI-BOSSI,DVD,529,1.1647620934892222,non,REM
083,08304,106142,59824,45417,651,MANISCALCO,DIV,286,0.6297201488429442,non,REM
083,08304,106142,59824,45417,651,BERNARDI,COM,620,1.3651275953937951,non,REM
083,08304,106142,59824,45417,651,MONNIN,EXD,422,0.9291674923486801,non,REM
083,08304,106142,59824,45417,651,MOILIER,DIV,627,1.3805403263095317,non,REM
083,08304,106142,59824,45417,651,MAUBORGNE,REM,14671,32.302882180681245,Bal.,REM
083,08304,106142,59824,45417,651,DE MONTGOLFIER,DIV,86,0.1893564083933329,non,REM
083,08304,106142,59824,45417,651,NAPOLEON,DVD,2809,6.184908734614792,non,REM
083,08304,106142,59824,45417,651,CABRERA,EXG,212,0.46678556487658807,non,REM
083,08305,96236,51637,43789,533,DEDIER,EXD,508,1.1601087030989519,non,MDM
083,08305,96236,51637,43789,533,CROS,COM,345,0.787869099545548,non,MDM
083,08305,96236,51637,43789,533,JACQUEMARD,DVG,66,0.15072278426088745,non,MDM
083,08305,96236,51637,43789,533,REZAGUI,SOC,816,1.8634816963164265,non,MDM
083,08305,96236,51637,43789,533,MICHEL-KLEISBAUER,MDM,12513,28.57566968873461,Bal.,MDM
083,08305,96236,51637,43789,533,MICHON,DIV,233,0.5320971020119208,non,MDM
083,08305,96236,51637,43789,533,LAÎNÉ,DIV,1405,3.2085683619173766,non,MDM
083,08305,96236,51637,43789,533,LONGO,FN,11188,25.549795610769827,Bal.,MDM
083,08305,96236,51637,43789,533,MAIYE PRAPAS,DVD,809,1.847495946470575,non,MDM
083,08305,96236,51637,43789,533,DERY,DVD,1758,4.014706889858184,non,MDM
083,08305,96236,51637,43789,533,MOREL,EXG,107,0.24435360478659024,non,MDM
083,08305,96236,51637,43789,533,GIRAL,ECO,880,2.009637123478499,non,MDM
083,08305,96236,51637,43789,533,MEYNET,DVG,1227,2.802073580122862,non,MDM
083,08305,96236,51637,43789,533,SARRAUTON,DLF,689,1.5734545205416883,non,MDM
083,08305,96236,51637,43789,533,AUBRY,FI,2736,6.248144511178606,non,MDM
083,08305,96236,51637,43789,533,DECARD,LR,8509,19.431820776907443,non,MDM
083,08306,118406,64300,53011,771,LION,ECO,545,1.028088509931901,non,REM
083,08306,118406,64300,53011,771,CADE,REG,980,1.8486729169417668,non,REM
083,08306,118406,64300,53011,771,FOURNEL,EXD,602,1.1356133632642282,non,REM
083,08306,118406,64300,53011,771,RIVIERE,FN,13661,25.7701231819811,Bal.,REM
083,08306,118406,64300,53011,771,WEBER,DVD,101,0.19052649450114126,non,REM
083,08306,118406,64300,53011,771,CARRATALA,COM,1083,2.042972213314218,non,REM
083,08306,118406,64300,53011,771,DELAGE,EXG,223,0.4206674086510347,non,REM
083,08306,118406,64300,53011,771,D'AMATO,RDG,499,0.9413140668917772,non,REM
083,08306,118406,64300,53011,771,LAURIOL,LR,8057,15.198732338571238,non,REM
083,08306,118406,64300,53011,771,CARASCO,DIV,388,0.7319235630340872,non,REM
083,08306,118406,64300,53011,771,LAUBLET,SOC,1269,2.3938427873460224,non,REM
083,08306,118406,64300,53011,771,CAZICONSTANTINOS,FI,5538,10.446888381656636,non,REM
083,08306,118406,64300,53011,771,LOPEZ,EXD,838,1.5808039840787762,non,REM
083,08306,118406,64300,53011,771,GOMEZ-BASSAC,REM,18133,34.20610816622965,Bal.,REM
083,08306,118406,64300,53011,771,RÉTALI,DVD,1094,2.063722623606421,non,REM
083,08307,103509,57205,45416,674,PEUGEOT,DLF,845,1.8605777699489168,non,REM
083,08307,103509,57205,45416,674,ROUZIC,ECO,247,0.5438611942927603,non,REM
083,08307,103509,57205,45416,674,HATEM,EXD,169,0.37211555398978335,non,REM
083,08307,103509,57205,45416,674,ZOBIRI,DIV,24,0.05284481240091598,non,REM
083,08307,103509,57205,45416,674,TOZZA,ECO,56,0.12330456226880394,non,REM
083,08307,103509,57205,45416,674,RICHARD,FI,4665,10.271710410428044,non,REM
083,08307,103509,57205,45416,674,ROSTAING,DIV,288,0.6341377488109917,non,REM
083,08307,103509,57205,45416,674,GUEREL,REM,14330,31.552756737713583,Bal.,REM
083,08307,103509,57205,45416,674,EL GARTI,DVD,86,0.1893605777699489,non,REM
083,08307,103509,57205,45416,674,BOCCALETTI,FN,10838,23.863836533380304,Bal.,REM
083,08307,103509,57205,45416,674,VIALATTE,LR,8658,19.06376607363044,non,REM
083,08307,103509,57205,45416,674,REVERDITO NÉE ORTIGUE,ECO,1358,2.990135635018496,non,REM
083,08307,103509,57205,45416,674,DAUDÉ,DVD,721,1.5875462392108508,non,REM
083,08307,103509,57205,45416,674,LECLER,COM,910,2.003699136868064,non,REM
083,08307,103509,57205,45416,674,CARRERE,DIV,215,0.4734014444248723,non,REM
083,08307,103509,57205,45416,674,BALTY,EXG,206,0.4535846397745288,non,REM
083,08307,103509,57205,45416,674,THOUVEREZ-BROCHOT,DVG,131,0.28844460102166636,non,REM
083,08307,103509,57205,45416,674,COLIN,DVD,1669,3.6749163290470315,non,REM
083,08308,104367,52576,50956,609,MATRAS,REM,16619,32.614412434257005,Bal.,REM
083,08308,104367,52576,50956,609,DELPORT,ECO,1374,2.696443990894105,non,REM
083,08308,104367,52576,50956,609,FERNANDEZ,DIV,401,0.7869534500353246,non,REM
083,08308,104367,52576,50956,609,JUGY,FN,12161,23.86568804458749,Bal.,REM
083,08308,104367,52576,50956,609,MASSIS-CALLET,FI,4989,9.790799905801082,non,REM
083,08308,104367,52576,50956,609,GOY,ECO,628,1.2324358269879896,non,REM
083,08308,104367,52576,50956,609,AUDIBERT-TROIN,LR,11879,23.3122694089018,non,REM
083,08308,104367,52576,50956,609,RAZEAU,DVD,1072,2.1037758065782244,non,REM
083,08308,104367,52576,50956,609,BURLANDO,COM,820,1.609231493837821,non,REM
083,08308,104367,52576,50956,609,MARTIN,EXG,223,0.43763246722662685,non,REM
083,08308,104367,52576,50956,609,LEMAITRE,DLF,790,1.5503571708925348,non,REM
084,08401,72991,40727,31555,493,BERION,DVG,231,0.732055141815877,non,REM
084,08401,72991,40727,31555,493,CRIPE,DIV,70,0.2218348914593567,non,REM
084,08401,72991,40727,31555,493,BORIES,DIV,403,1.2771351608302963,non,REM
084,08401,72991,40727,31555,493,ROLLAND DU ROSCOAT,DIV,200,0.633813975598162,non,REM
084,08401,72991,40727,31555,493,RODINSON,EXG,211,0.6686737442560609,non,REM
084,08401,72991,40727,31555,493,RIGAULT,FN,7261,23.01061638409127,Bal.,REM
084,08401,72991,40727,31555,493,GESLIN,EXG,100,0.316906987799081,non,REM
084,08401,72991,40727,31555,493,JAFFRE,DIV,57,0.18063698304547615,non,REM
084,08401,72991,40727,31555,493,NGUYEN-HUN,DIV,99,0.3137379179210902,non,REM
084,08401,72991,40727,31555,493,CASTELLI,COM,2408,7.63112026620187,non,REM
084,08401,72991,40727,31555,493,GUETTAF,DVG,123,0.3897955949928696,non,REM
084,08401,72991,40727,31555,493,PARRY,LR,3288,10.419901758833783,non,REM
084,08401,72991,40727,31555,493,CESARINI,REM,9495,30.090318491522737,Bal.,REM
084,08401,72991,40727,31555,493,GOUIN,DLF,352,1.115512597052765,non,REM
084,08401,72991,40727,31555,493,CERVANTES,ECO,1007,3.1912533671367456,non,REM
084,08401,72991,40727,31555,493,LAUGIER,FI,4090,12.961495800982412,non,REM
084,08401,72991,40727,31555,493,LAGRANGE,SOC,1354,4.290920614799557,non,REM
084,08401,72991,40727,31555,493,SCHMID,DIV,321,1.01727143083505,non,REM
084,08401,72991,40727,31555,493,CASTANET,ECO,485,1.5369988908255428,non,REM
084,08402,83325,41592,40926,577,CHASSAGNE,EXG,209,0.510677808727948,non,REM
084,08402,83325,41592,40926,577,SALA,ECO,840,2.052484972877877,non,REM
084,08402,83325,41592,40926,577,ROSENBLATT,ECO,1216,2.971216341689879,non,REM
084,08402,83325,41592,40926,577,STRAPELIAS,REM,12077,29.509358354102527,Bal.,REM
084,08402,83325,41592,40926,577,BOUCHET,LR,9249,22.59932561208034,Bal.,REM
084,08402,83325,41592,40926,577,ESPINOSA,DIV,229,0.5595464985583737,non,REM
084,08402,83325,41592,40926,577,BATOUX,SOC,1981,4.8404437277036605,non,REM
084,08402,83325,41592,40926,577,DE LA TOCNAYE,FN,9204,22.489371059961883,non,REM
084,08402,83325,41592,40926,577,THÉROND,FI,5120,12.510384596588967,non,REM
084,08402,83325,41592,40926,577,LIOTAUD,DLF,801,1.9571910277085471,non,REM
084,08403,75598,39187,35627,604,POIRSON,REM,11424,32.06556824880007,Bal.,REM
084,08403,75598,39187,35627,604,IDIR,COM,1245,3.4945406573666036,non,REM
084,08403,75598,39187,35627,604,MAUNIER,ECO,978,2.7451090465096692,non,REM
084,08403,75598,39187,35627,604,HELLEU,EXG,208,0.5838268728773122,non,REM
084,08403,75598,39187,35627,604,DE LÉPINAU,FN,11334,31.812950851882,Bal.,REM
084,08403,75598,39187,35627,604,MAIRE,DVD,0,0,non,REM
084,08403,75598,39187,35627,604,VÈVE,LR,4893,13.733965812445618,non,REM
084,08403,75598,39187,35627,604,ROUSSEAU,DIV,272,0.7634659106857159,non,REM
084,08403,75598,39187,35627,604,CERMOLACCE-BOISSIER,FI,3952,11.092710584668932,non,REM
084,08403,75598,39187,35627,604,COINTOT,DLF,787,2.2089987930502146,non,REM
084,08403,75598,39187,35627,604,FLINT D'AURIAC,EXD,311,0.8729334493502119,non,REM
084,08403,75598,39187,35627,604,SCIBILIA,ECO,223,0.6259297723636568,non,REM
084,08404,88780,45181,42558,831,CARVOU,ECO,630,1.4803327224023686,non,REM
084,08404,88780,45181,42558,831,LESERGENT,DLF,675,1.5860707740025375,non,REM
084,08404,88780,45181,42558,831,NOUDELBERG,DVD,64,0.1503830067202406,non,REM
084,08404,88780,45181,42558,831,HERMIER,DIV,181,0.42530194088068046,non,REM
084,08404,88780,45181,42558,831,MAROLLEAU,ECO,986,2.316838197283707,non,REM
084,08404,88780,45181,42558,831,CANDELA,FN,7711,18.11880257530899,non,REM
084,08404,88780,45181,42558,831,BOMPARD,EXD,8147,19.143286808590627,Bal.,REM
084,08404,88780,45181,42558,831,THIBAUD,SOC,1668,3.919357112646271,non,REM
