BUREAU DE VOTE,DEPARTEMENT,ARNAUD MONTEBOURG,MARTINE AUBRY,JEAN-MICHEL BAYLET,MANUEL VALLS,FRANCOIS HOLLANDE,SEGOLENE ROYAL,VOTES BLANCS,VOTES NULS
590354,59,4,62,0,7,47,13,0,1
590355,59,14,105,0,3,19,9,0,1
590356,59,6,60,0,6,13,3,0,0
590357,59,24,91,1,0,41,11,0,1
590358,59,11,108,2,7,63,11,1,1
590359,59,20,153,1,11,48,16,6,0
590360,59,52,171,1,19,78,19,0,5
590361,59,13,95,1,4,53,12,0,0
590362,59,9,50,0,2,23,6,0,0
590363,59,51,194,1,7,130,14,2,0
590364,59,41,235,2,27,89,12,0,0
590365,59,29,137,1,10,59,6,0,0
590366,59,24,74,0,8,68,8,0,0
590367,59,27,81,0,11,74,15,0,0
590368,59,19,93,1,6,51,3,0,0
590369,59,6,54,0,3,25,6,0,0
590370,59,9,27,0,0,31,4,0,0
590371,59,26,94,1,7,79,12,0,0
590372,59,7,59,1,1,37,8,0,0
590373,59,19,107,0,4,44,10,0,1
590374,59,14,54,0,0,48,3,0,0
590375,59,18,96,1,8,33,6,0,0
590376,59,8,77,0,3,26,7,0,0
590377,59,25,149,4,19,105,9,4,0
590378,59,29,173,1,10,88,14,0,0
590379,59,17,60,0,7,40,3,0,0
590380,59,17,60,2,5,41,8,0,1
590381,59,13,52,0,6,33,11,0,0
590382,59,12,114,0,8,75,15,0,0
590383,59,16,92,0,4,40,8,0,0
590384,59,17,220,4,8,96,17,0,2
590385,59,27,68,0,7,63,10,0,0
600001,60,68,103,1,34,152,26,0,1
600002,60,34,81,0,18,115,14,0,3
600003,60,51,114,1,16,106,32,0,0
600004,60,44,127,1,21,116,25,0,3
600005,60,36,62,1,7,70,24,0,0
600006,60,56,90,3,12,172,36,0,1
600007,60,22,52,1,5,53,10,0,1
600008,60,52,108,4,23,108,23,0,1
600009,60,91,175,2,48,216,38,0,0
600010,60,76,118,3,28,130,34,0,1
600011,60,29,37,0,4,54,8,0,0
600012,60,89,228,5,32,262,50,0,2
600013,60,82,176,4,23,202,25,1,0
600014,60,73,151,2,27,173,27,0,0
600015,60,55,105,4,28,140,34,0,0
600016,60,56,86,3,25,127,25,1,0
600017,60,58,110,5,16,184,44,1,3
600018,60,14,34,0,4,22,0,0,2
600019,60,23,48,3,17,50,7,0,1
600020,60,10,63,4,1,43,6,0,2
600021,60,7,37,4,1,36,10,0,0
600022,60,23,86,3,9,118,24,0,2
600023,60,20,52,2,4,62,15,0,1
600024,60,58,140,2,42,176,29,0,2
600025,60,73,224,5,43,219,47,0,2
600026,60,55,111,4,8,146,18,0,1
600027,60,25,66,0,8,61,8,0,1
600028,60,87,175,4,15,268,39,1,0
600029,60,19,29,3,6,68,10,0,0
600030,60,22,56,1,16,75,24,0,1
600031,60,29,61,3,9,66,14,0,0
600032,60,43,108,2,8,113,34,0,0
600033,60,41,74,1,11,97,24,0,1
600034,60,20,43,2,7,64,5,0,0
600035,60,76,137,9,16,155,40,0,2
600036,60,62,117,6,23,276,31,0,1
600037,60,62,143,2,20,166,39,0,0
600038,60,7,27,0,1,58,6,0,0
600039,60,30,152,1,15,135,18,3,0
600040,60,52,81,3,5,87,24,0,0
600041,60,98,194,6,39,196,38,0,2
600042,60,47,54,2,14,72,17,0,0
600043,60,32,40,1,8,70,12,0,0
600044,60,22,42,3,6,63,17,0,1
600045,60,105,153,15,29,181,27,0,2
600046,60,28,43,0,6,33,6,0,1
600047,60,25,59,2,6,75,16,0,2
600048,60,19,44,26,3,32,14,0,0
600049,60,105,209,7,41,285,46,1,4
600050,60,51,105,1,20,116,21,1,0
600051,60,9,37,0,5,38,4,0,1
600052,60,20,54,21,9,66,7,0,2
600053,60,105,141,0,23,167,28,0,0
600054,60,93,162,2,15,211,44,0,0
600055,60,5,42,0,2,22,11,1,0
600056,60,17,102,1,16,73,21,2,0
600057,60,6,13,0,2,19,2,0,0
600058,60,42,82,0,9,105,28,0,0
600059,60,6,29,0,1,27,3,0,0
600060,60,61,129,1,19,138,22,0,0
600061,60,122,156,5,52,203,42,0,1
600062,60,29,54,0,11,58,9,0,0
600063,60,21,38,1,2,44,5,0,0
600064,60,30,67,0,8,79,22,0,0
600065,60,16,32,1,8,50,15,0,0
600066,60,85,137,1,35,140,25,1,1
600067,60,23,61,1,6,58,13,0,0
600068,60,27,62,1,4,44,14,1,0
600069,60,18,34,0,4,41,8,0,1
600070,60,12,31,0,0,35,5,0,0
600071,60,10,31,1,1,20,5,0,1
600072,60,30,75,2,5,44,7,0,0
600073,60,26,38,2,4,28,6,0,1
600074,60,54,107,0,15,114,26,0,0
600075,60,53,149,0,15,171,48,0,2
600076,60,31,84,5,16,93,20,0,1
600077,60,62,158,7,29,137,31,0,1
600078,60,25,48,2,13,74,12,0,2
610001,61,38,40,0,3,94,11,1,0
610002,61,43,39,2,0,75,18,1,0
610003,61,11,36,0,7,36,4,0,0
610004,61,25,48,0,7,50,13,0,0
610005,61,29,43,0,3,41,5,0,1
610006,61,19,24,0,6,27,8,0,0
610007,61,41,67,2,12,112,16,0,0
610008,61,40,42,1,5,51,14,0,0
610009,61,60,77,2,14,184,20,0,1
610010,61,86,110,4,18,239,18,1,0
610011,61,33,42,2,9,67,17,1,0
610012,61,30,46,0,5,77,7,0,1
610013,61,14,50,0,4,47,7,1,0
610014,61,26,24,0,3,27,8,0,0
610015,61,38,49,0,7,66,11,0,2
610016,61,7,14,0,1,28,5,0,0
610017,61,27,45,2,3,54,14,0,0
610018,61,21,34,0,2,47,4,2,0
610019,61,28,40,0,10,30,7,0,0
610020,61,37,52,1,7,99,16,0,2
610021,61,40,58,1,7,100,11,0,0
610022,61,58,53,1,11,83,19,0,0
610023,61,35,79,1,15,89,15,0,1
610024,61,25,29,0,7,55,14,0,0
610025,61,45,72,0,7,110,11,0,0
610026,61,48,97,3,16,135,17,2,0
610027,61,81,201,6,36,260,37,0,1
610028,61,18,25,0,9,18,6,0,1
610029,61,161,213,1,25,251,38,2,0
610030,61,65,119,1,23,160,31,0,0
610031,61,21,28,0,3,46,4,0,0
610032,61,54,121,0,16,115,18,0,0
610033,61,51,56,0,6,62,16,0,1
610034,61,15,40,0,10,66,10,0,3
610035,61,34,82,2,13,102,18,0,0
610036,61,38,83,0,14,136,11,0,0
610037,61,39,86,0,18,136,16,0,0
610038,61,35,80,1,18,175,13,0,0
610039,61,23,57,0,8,87,11,0,0
610040,61,14,31,0,3,57,9,0,0
610041,61,31,49,0,10,89,5,0,1
610042,61,41,45,1,9,76,14,1,0
610043,61,34,40,1,6,55,6,0,1
610044,61,41,59,1,7,68,21,0,0
620001,62,32,208,2,30,156,14,0,2
620002,62,9,39,0,4,36,11,0,2
620003,62,36,177,0,18,178,24,0,3
620004,62,19,82,2,6,66,8,2,0
620005,62,49,146,0,17,140,20,0,0
620006,62,25,101,0,5,71,13,0,0
620007,62,22,116,0,3,87,17,1,0
620008,62,68,306,4,21,153,37,0,1
620009,62,17,107,1,6,100,14,1,2
620010,62,11,81,1,6,128,15,2,0
620011,62,13,89,2,3,53,16,0,2
620012,62,36,103,0,14,121,12,0,1
620013,62,8,47,0,2,44,2,0,1
620014,62,25,66,1,6,69,14,0,0
620015,62,3,29,0,5,26,3,0,0
620016,62,40,173,1,13,168,18,0,1
620017,62,24,99,2,6,139,13,4,0
620018,62,22,107,1,5,80,14,0,3
620019,62,46,103,1,19,79,11,0,0
620020,62,93,416,6,25,325,39,0,2
620021,62,31,104,1,2,61,12,0,2
620022,62,27,167,7,7,100,15,0,3
620023,62,32,236,1,18,209,27,0,2
620024,62,12,156,0,13,72,10,0,1
620025,62,19,93,0,5,58,13,2,0
620026,62,41,217,0,15,165,26,0,0
620027,62,45,182,0,18,111,25,0,2
620028,62,22,73,5,5,66,4,1,0
620029,62,27,88,1,2,108,13,0,4
620030,62,22,98,0,2,49,7,1,0
620031,62,30,162,3,5,124,15,0,0
620032,62,5,33,0,6,28,5,1,0
620033,62,42,161,1,14,192,25,0,7
620034,62,38,225,3,23,231,37,0,5
620035,62,6,43,0,4,124,8,0,2
620036,62,50,324,5,17,197,16,0,3
620037,62,36,111,1,15,184,16,0,1
620038,62,26,149,2,8,162,36,0,1
620039,62,71,380,5,19,270,37,0,2
620040,62,39,282,2,18,271,30,0,4
620041,62,16,115,1,8,72,12,0,5
620042,62,11,85,0,8,40,5,4,0
620043,62,68,278,1,22,245,34,0,2
620044,62,16,84,10,22,192,23,4,0
620045,62,18,85,1,14,72,10,0,1
620046,62,16,150,2,9,119,11,0,4
620047,62,20,74,0,10,67,20,0,3
620048,62,22,110,0,7,116,15,0,1
620049,62,21,108,1,6,84,16,2,0
620050,62,35,149,0,11,130,31,0,1
620051,62,16,82,0,6,33,8,0,1
620052,62,51,156,3,18,253,24,0,2
620053,62,14,97,3,3,67,17,0,0
620054,62,13,76,0,2,57,7,0,1
620055,62,17,100,1,8,101,13,0,0
620056,62,31,192,4,12,170,11,0,3
620057,62,36,173,0,12,124,31,0,2
620058,62,35,311,3,24,180,15,0,1
620059,62,27,102,1,4,167,23,0,0
620060,62,43,125,0,18,215,22,0,4
620061,62,38,104,1,7,47,9,0,0
620062,62,15,87,2,3,57,19,0,4
620063,62,34,126,1,20,108,22,0,2
620064,62,49,168,2,8,107,16,0,0
620065,62,28,73,0,8,64,7,0,0
620066,62,15,86,0,7,84,14,0,1
620067,62,28,114,4,10,75,14,3,0
620068,62,11,111,2,11,71,11,1,0
620069,62,11,45,0,8,30,4,0,1
620070,62,1,43,1,5,16,1,0,2
620071,62,22,111,1,6,131,11,0,0
620072,62,26,84,0,8,146,16,0,1
620073,62,64,185,0,16,149,15,0,0
620074,62,17,62,2,5,96,13,0,0
620075,62,13,33,1,1,46,7,0,0
620076,62,32,126,1,6,85,15,0,2
620077,62,49,155,1,14,135,23,0,1
620078,62,24,148,1,2,94,28,0,0
620079,62,28,261,8,16,144,30,0,2
620080,62,22,184,2,12,111,11,0,1
620081,62,15,158,2,9,88,24,0,1
620082,62,13,113,1,9,40,9,0,2
620083,62,8,128,1,1,75,18,2,0
620084,62,28,80,3,9,55,12,0,1
620085,62,38,149,2,10,93,23,0,4
620086,62,22,94,1,9,83,10,0,1
620087,62,74,223,2,32,145,30,0,0
620088,62,14,53,1,8,48,8,0,2
620089,62,59,186,1,29,209,157,0,3
620090,62,22,72,0,11,67,9,0,4
620091,62,28,86,0,8,62,14,0,0
620092,62,21,100,1,21,74,18,0,2
620093,62,23,137,3,14,153,50,0,3
620094,62,22,74,2,2,97,18,1,0
620095,62,23,136,3,16,208,40,10,0
620096,62,9,43,3,3,70,12,0,0
620097,62,22,117,2,7,187,17,0,5
620098,62,24,72,2,3,178,35,1,1
620099,62,50,137,2,27,297,40,0,8
620100,62,23,116,0,11,125,13,1,1
620101,62,12,70,0,11,71,4,0,0
620102,62,30,85,0,4,185,18,0,1
620103,62,17,54,1,4,104,5,0,0
620104,62,20,113,1,8,106,22,0,0
620105,62,82,231,2,22,200,35,0,2
620106,62,38,199,2,11,144,21,0,3
620107,62,37,189,2,14,163,17,0,4
620109,62,62,219,0,24,147,10,0,1
620110,62,38,133,4,26,156,25,5,2
620111,62,27,150,0,12,142,19,1,2
620112,62,16,63,0,2,74,10,0,3
620113,62,19,59,0,4,67,12,0,0
620114,62,13,53,2,2,68,11,2,1
620115,62,19,122,1,2,100,20,0,0
620116,62,28,106,0,20,74,16,1,5
620117,62,15,87,1,5,73,11,0,7
620118,62,3,30,0,1,21,7,0,0
620119,62,68,217,1,24,183,46,1,3
620120,62,34,140,1,18,97,10,0,0
620121,62,28,132,3,11,103,24,0,1
620122,62,20,75,0,8,46,11,1,0
620123,62,25,99,1,8,75,18,0,1
620124,62,47,122,0,29,127,34,0,0
620125,62,45,162,2,15,143,21,0,1
620126,62,40,207,1,5,169,22,0,0
620127,62,21,58,1,4,54,5,0,0
620128,62,17,52,2,6,27,4,0,0
620129,62,45,141,1,7,88,12,0,0
620130,62,6,26,0,0,28,8,0,0
620131,62,4,48,3,4,62,14,0,0
620132,62,15,57,0,2,61,5,0,3
620133,62,28,140,0,11,241,26,10,0
620134,62,24,95,0,9,102,12,0,1
620135,62,32,107,0,4,70,6,0,0
620136,62,22,90,0,8,80,6,0,0
620137,62,23,130,1,11,106,26,0,0
620138,62,41,167,0,24,141,23,0,6
620139,62,6,28,0,2,34,1,0,0
620140,62,17,78,0,21,62,16,0,0
620141,62,39,103,0,11,91,6,0,0
620142,62,36,116,0,11,77,16,0,2
620143,62,47,111,1,12,123,15,0,1
620144,62,35,86,1,13,123,10,0,1
620145,62,17,71,2,6,35,7,0,0
620146,62,21,106,2,5,69,11,0,0
620147,62,2,16,0,2,10,9,0,0
620148,62,19,94,12,12,59,12,0,0
620149,62,7,39,0,6,23,6,0,0
620150,62,15,67,2,3,39,13,0,0
620151,62,8,58,1,9,29,9,0,0
620152,62,23,58,2,8,63,6,0,4
620153,62,7,14,1,1,11,0,0,2
620154,62,20,84,0,8,59,9,0,0
620155,62,9,52,1,5,35,8,0,0
620156,62,42,98,0,8,65,7,1,0
620157,62,21,70,1,1,50,8,0,1
620158,62,58,211,2,7,129,10,0,0
620159,62,9,47,0,3,57,6,0,0
620160,62,29,101,4,11,94,20,1,0
620161,62,40,213,13,16,160,23,0,0
620162,62,38,172,2,12,165,16,0,1
620163,62,46,205,0,10,135,30,1,3
620164,62,54,494,1,23,265,49,6,0
620165,62,7,49,2,8,53,12,0,0
620166,62,59,299,4,32,200,25,0,1
620167,62,21,123,5,8,114,19,2,0
620168,62,55,223,6,18,120,37,1,0
620169,62,29,138,20,11,136,26,0,1
620170,62,12,51,12,5,35,8,0,2
620171,62,13,77,21,9,138,17,3,0
620172,62,22,94,17,8,92,12,0,0
620173,62,7,53,7,0,37,12,2,0
620174,62,47,276,3,18,129,22,0,2
620175,62,20,58,0,4,41,1,0,0
620176,62,22,120,2,10,90,16,3,0
620177,62,4,45,2,1,42,5,1,1
620178,62,3,29,1,1,33,8,0,0
620179,62,9,81,1,1,36,11,0,0
620180,62,44,213,2,13,282,36,4,0
620181,62,3,58,1,6,63,10,0,0
620182,62,28,84,1,4,65,10,0,4
620183,62,4,48,0,6,44,8,0,0
620184,62,29,86,1,11,135,7,0,0
620185,62,32,107,0,4,70,6,0,0
630001,63,80,83,2,10,155,18,0,1
630002,63,24,33,0,3,60,16,0,1
630003,63,25,45,0,11,93,12,0,0
630004,63,30,63,0,7,136,12,0,1
630005,63,4,3,0,0,10,4,0,0
630006,63,18,26,1,2,41,6,0,1
630007,63,58,82,0,12,224,13,0,2
630008,63,37,24,1,5,105,8,1,0
630009,63,22,37,0,5,69,7,0,0
630010,63,26,25,1,5,53,12,0,0
630011,63,52,68,1,16,154,25,0,0
630012,63,46,56,0,17,171,27,0,3
630013,63,31,45,0,2,112,9,0,0
630014,63,39,54,1,5,80,10,0,1
630015,63,34,49,0,4,71,17,1,0
630016,63,38,46,0,9,86,12,0,1
630017,63,89,133,3,13,210,16,0,0
630018,63,59,75,0,16,131,17,0,0
630019,63,143,208,7,45,301,37,0,0
630020,63,21,28,0,3,43,5,0,0
630021,63,128,176,3,40,205,34,0,0
630022,63,61,75,0,14,173,22,2,0
630023,63,61,86,0,19,113,13,2,0
630024,63,17,16,0,0,37,5,0,0
630027,63,131,169,3,22,253,30,0,1
630028,63,106,155,3,20,267,44,3,0
630029,63,26,46,1,3,64,9,0,0
630030,63,26,45,0,3,72,13,0,0
630031,63,27,29,0,2,58,8,0,0
630032,63,46,72,1,9,158,8,0,1
630033,63,21,19,0,1,146,10,0,1
630034,63,62,105,0,13,137,17,1,1
630035,63,67,90,2,17,186,19,0,1
630036,63,26,36,1,3,90,9,0,1
630037,63,29,32,1,3,52,7,0,0
630038,63,38,37,0,7,106,11,0,0
630039,63,49,55,0,12,74,23,0,1
630040,63,57,85,2,7,148,21,0,0
630041,63,23,34,0,2,98,8,1,0
630042,63,72,86,2,17,160,28,0,0
630043,63,49,61,1,3,77,9,0,0
630044,63,47,86,2,13,131,12,0,0
630045,63,50,91,0,11,153,25,0,0
630046,63,33,55,1,15,102,14,0,0
630047,63,32,50,0,9,59,14,0,0
630048,63,27,41,0,13,91,11,0,1
630049,63,25,49,1,3,107,21,0,0
630050,63,52,49,0,8,112,20,0,1
630051,63,39,62,0,7,110,18,0,0
630052,63,69,100,2,6,166,25,0,1
630053,63,127,151,1,26,212,23,0,0
630054,63,103,158,1,23,264,27,0,2
630055,63,27,42,2,4,105,6,0,0
630056,63,32,51,0,12,78,12,0,0
630057,63,23,60,0,7,87,16,0,0
630058,63,40,71,1,10,142,13,0,0
630059,63,64,65,2,10,178,23,0,1
630060,63,27,14,0,5,73,7,0,0
630061,63,22,52,2,6,98,9,0,0
630062,63,20,29,0,7,64,9,0,0
630063,63,55,92,2,7,113,25,0,0
630064,63,26,39,0,6,53,5,0,1
630065,63,41,42,0,11,91,13,0,1
630066,63,142,145,2,31,261,42,0,5
630067,63,34,55,0,10,105,16,0,0
630068,63,53,50,1,8,120,19,0,0
630069,63,11,9,0,2,35,2,0,0
630070,63,40,63,0,19,164,11,0,1
630071,63,30,37,0,5,108,17,0,0
630072,63,26,18,1,4,96,5,0,1
630073,63,37,25,1,8,82,14,0,3
630074,63,29,31,0,7,60,15,0,1
630075,63,32,65,1,5,128,20,0,0
630076,63,14,22,1,2,59,4,0,0
630077,63,31,26,1,10,83,23,0,0
630078,63,19,19,0,6,75,6,0,1
630079,63,35,81,1,7,143,19,0,0
630080,63,16,31,1,2,66,10,0,0
630081,63,57,111,2,19,150,24,0,1
630082,63,61,78,0,25,122,21,0,1
630083,63,75,96,4,8,211,20,0,0
630084,63,12,8,0,1,24,5,0,0
630085,63,28,14,0,6,29,7,0,0
630086,63,54,79,5,13,143,19,0,2
630087,63,30,34,1,3,102,3,1,1
630088,63,16,24,0,5,40,2,0,2
630089,63,82,77,3,10,163,16,0,1
630090,63,29,26,1,3,41,5,0,0
630091,63,81,111,2,19,245,19,2,2
630092,63,64,97,2,26,204,19,0,2
630093,63,71,97,0,9,142,14,0,0
630094,63,74,123,1,18,190,15,0,0
630095,63,63,97,0,20,189,28,0,2
630096,63,71,86,0,35,184,18,0,1
630097,63,75,114,2,21,209,20,0,0
630098,63,40,68,2,8,128,24,0,0
630099,63,63,113,1,20,197,26,1,0
630100,63,27,45,4,9,118,13,0,0
630101,63,32,29,7,17,132,16,0,2
630102,63,53,46,3,3,119,17,0,1
630103,63,43,80,0,11,152,14,1,0
630104,63,40,84,0,15,188,16,0,0
630105,63,48,47,1,10,86,11,0,0
630106,63,30,29,0,1,47,6,0,0
630107,63,38,63,2,11,107,21,0,1
630108,63,33,40,1,8,77,13,0,2
630109,63,33,40,1,8,77,13,0,2
630110,63,34,58,0,12,140,16,0,0
630111,63,56,84,1,22,203,16,0,2
630112,63,56,70,0,9,155,26,0,1
630113,63,62,93,0,15,145,13,0,2
630114,63,24,46,0,18,95,10,0,0
630115,63,90,119,1,24,229,30,4,0
630116,63,21,32,0,2,31,4,0,0
630117,63,71,90,1,20,151,32,0,0
630118,63,38,36,0,11,101,10,0,0
630119,63,15,28,1,6,52,6,0,0
630120,63,21,48,0,2,50,6,0,0
630121,63,44,85,3,19,119,19,0,0
640001,64,89,140,5,16,149,39,0,3
640002,64,40,59,2,11,74,21,0,0
640003,64,14,42,0,5,33,5,0,0
640005,64,27,42,1,9,49,8,0,0
640006,64,14,28,2,6,37,7,0,0
640007,64,25,78,1,11,106,19,0,0
640008,64,25,31,1,6,52,6,0,0
640009,64,16,15,0,0,35,6,0,1
640010,64,17,25,0,3,27,3,0,0
640011,64,40,55,3,7,96,14,0,1
640012,64,7,9,0,2,8,1,0,0
640013,64,7,7,0,0,8,1,0,0
640014,64,22,35,0,3,46,5,1,1
640015,64,15,31,0,5,43,6,0,0
640016,64,12,27,2,2,19,6,0,1
640017,64,72,79,1,16,128,23,0,2
640018,64,19,41,1,6,44,11,0,5
640019,64,15,21,1,8,49,10,0,0
640020,64,34,84,0,12,105,16,0,1
640021,64,55,92,2,14,86,14,0,0
640022,64,19,40,0,2,66,6,0,0
640023,64,41,61,1,5,68,5,0,1
640024,64,24,35,0,1,49,11,0,1
640025,64,18,31,0,9,29,11,0,0
640026,64,71,106,0,14,134,28,0,0
640028,64,21,34,0,7,48,13,0,0
640029,64,23,62,0,4,81,6,0,0
640031,64,29,38,0,4,80,8,2,0
640032,64,77,124,1,16,118,32,1,0
640033,64,101,212,1,29,226,37,2,0
640035,64,0,0,0,0,0,0,0,0
640036,64,22,61,1,3,68,14,0,0
640037,64,19,16,0,5,56,14,0,0
640038,64,16,40,1,5,44,5,0,1
640040,64,17,54,0,8,64,17,1,1
640041,64,12,17,0,2,44,4,0,1
640042,64,86,156,2,30,217,22,3,1
640043,64,65,144,3,20,138,38,0,0
640044,64,46,83,1,20,141,27,0,0
640045,64,59,140,3,41,180,34,0,2
640046,64,78,135,0,12,173,33,2,0
640047,64,28,69,1,10,90,19,0,1
640048,64,47,59,2,6,58,16,0,1
640049,64,16,46,0,6,40,6,0,0
640050,64,38,63,0,2,74,24,0,0
640051,64,55,102,5,6,115,28,2,0
640052,64,58,102,1,15,114,22,1,0
640053,64,36,60,1,6,52,9,0,2
640054,64,47,42,0,9,62,12,1,0
640056,64,29,24,0,4,27,7,0,0
640057,64,73,113,3,20,184,22,0,2
640058,64,44,70,4,22,83,14,0,0
640059,64,16,69,0,6,61,12,0,2
640061,64,39,146,1,5,70,18,0,0
640062,64,50,65,0,11,83,12,0,0
640063,64,56,115,0,19,123,22,1,1
640064,64,23,59,0,9,88,17,0,2
640066,64,67,94,1,16,143,24,0,1
640067,64,61,87,1,9,131,27,1,2
640068,64,56,121,4,18,136,35,1,0
640069,64,55,103,0,14,121,24,0,2
640070,64,36,49,1,12,89,8,0,0
640071,64,42,70,2,10,117,15,0,0
640072,64,36,82,0,12,81,20,0,0
640074,64,60,102,0,23,131,16,0,1
640075,64,33,45,0,8,46,10,0,4
640076,64,53,90,0,13,93,28,0,0
640077,64,31,37,0,4,55,5,0,3
640078,64,43,61,1,5,69,9,0,2
640079,64,34,93,2,20,106,22,0,0
640080,64,111,203,1,38,220,36,0,2
640081,64,12,32,2,4,51,15,0,0
640082,64,20,20,0,4,21,5,0,0
640083,64,71,149,1,32,164,24,0,1
640084,64,66,89,0,12,106,17,1,0
640085,64,61,158,0,22,161,28,0,0
640087,64,19,33,0,8,50,3,0,0
640088,64,41,66,0,8,78,18,0,0
640089,64,28,60,3,17,93,20,0,0
640090,64,54,63,2,5,94,11,0,2
640091,64,52,76,0,14,96,14,1,0
640092,64,90,154,2,50,226,54,0,0
640093,64,134,233,7,39,307,61,2,0
640096,64,41,67,3,13,74,7,0,1
640097,64,103,127,1,20,155,27,0,0
640098,64,22,44,0,11,73,3,1,1
640099,64,36,119,0,13,95,22,0,5
640100,64,30,50,0,8,63,5,0,0
640101,64,71,136,0,22,168,38,4,0
640102,64,4,9,1,2,11,3,0,0
640103,64,15,14,0,0,14,2,0,0
640104,64,43,52,0,3,64,13,0,0
640105,64,28,49,0,12,88,12,0,0
640106,64,19,47,0,0,33,7,0,0
640107,64,79,128,4,24,137,27,0,1
640108,64,15,32,1,4,36,5,0,0
640109,64,144,177,2,22,326,46,0,2
640110,64,70,145,3,30,182,38,0,0
640111,64,17,31,0,4,38,5,0,0
640112,64,67,96,1,26,149,23,0,0
640113,64,66,89,0,13,112,19,0,2
640114,64,114,202,4,25,201,56,0,0
640115,64,46,49,0,9,79,14,0,4
640116,64,37,63,0,10,50,12,0,0
640117,64,100,166,0,33,203,25,0,0
640118,64,56,88,0,10,120,17,0,0
640119,64,26,60,2,15,75,16,1,0
640120,64,68,110,0,13,150,29,2,0
640121,64,33,73,1,8,87,15,0,1
640123,64,18,80,1,4,74,4,0,0
640124,64,17,34,1,8,48,5,0,2
640125,64,17,35,0,9,53,9,0,0
640126,64,19,26,1,5,49,2,0,0
640127,64,48,80,2,17,83,13,0,0
640128,64,47,75,3,12,125,17,0,1
640129,64,65,88,1,18,153,26,0,0
640131,64,49,60,1,4,63,17,0,1
640132,64,64,88,2,9,124,22,0,0
640133,64,37,73,1,11,104,21,0,0
640134,64,14,27,0,1,38,3,0,0
640135,64,10,9,0,1,19,0,0,0
640136,64,15,20,0,1,45,5,0,0
640137,64,47,123,2,15,129,12,1,2
640138,64,43,59,1,10,76,18,0,0
640139,64,28,26,0,6,55,17,1,0
650001,65,49,72,1,11,107,23,0,1
650002,65,52,60,4,5,95,16,0,0
650003,65,36,77,5,6,58,18,0,0
650004,65,34,91,1,12,95,20,0,0
650005,65,23,42,2,10,66,12,0,1
650006,65,37,52,1,5,62,10,0,0
650007,65,103,117,6,22,158,34,2,3
650008,65,79,92,6,16,160,30,0,0
650009,65,105,114,6,35,153,28,1,0
650010,65,63,94,1,15,170,25,0,0
650011,65,77,94,9,17,165,36,1,1
650012,65,64,51,0,17,115,9,0,1
650013,65,53,76,3,15,119,24,0,0
650014,65,66,125,4,25,167,19,0,3
650015,65,72,74,4,22,106,20,0,1
650016,65,55,94,16,16,153,36,0,0
650017,65,66,99,12,13,189,38,0,0
650018,65,21,26,6,5,37,5,0,0
650019,65,40,42,5,9,66,5,0,0
650020,65,117,127,11,12,179,41,0,0
650021,65,26,39,7,9,57,9,0,0
650022,65,41,69,14,14,101,11,0,0
650023,65,61,76,13,7,137,29,0,0
650024,65,72,84,6,11,125,26,1,0
650025,65,53,66,2,16,106,23,0,0
650026,65,45,49,2,9,104,11,0,0
650027,65,49,77,1,11,105,18,0,0
650028,65,59,63,1,12,92,18,0,2
650029,65,43,67,4,17,97,21,0,3
650030,65,52,103,2,19,129,16,0,0
650031,65,31,49,2,3,44,12,0,0
650032,65,33,71,4,6,97,21,0,3
650033,65,23,28,3,4,56,18,0,0
650034,65,16,22,8,6,36,13,0,0
650035,65,49,75,8,16,160,20,0,2
650036,65,27,45,2,6,60,9,0,0
650037,65,47,52,2,7,75,18,0,0
650038,65,50,94,3,21,117,36,0,1
650039,65,30,46,0,14,67,20,2,0
650040,65,29,49,4,5,71,18,0,1
650041,65,26,69,5,9,93,17,0,2
650042,65,34,61,1,15,74,17,0,0
650043,65,21,34,1,9,67,9,0,0
650044,65,43,52,0,4,90,20,0,0
650045,65,34,67,5,8,83,23,1,1
650046,65,40,77,3,16,112,19,0,3
650047,65,49,53,2,11,110,16,0,2
650048,65,23,46,4,6,58,9,0,0
650049,65,35,51,2,3,51,9,0,0
650050,65,47,82,1,12,112,17,0,4
650051,65,23,20,39,3,27,9,0,0
650052,65,32,39,21,6,75,17,0,0
660001,66,43,38,4,17,128,17,1,1
660002,66,48,27,3,12,111,17,1,0
660003,66,107,134,3,33,303,46,0,5
660004,66,18,24,3,12,56,10,0,0
660005,66,43,49,2,25,107,19,0,0
660006,66,33,66,1,19,113,25,0,0
660007,66,164,166,3,56,341,83,0,5
660008,66,17,32,1,17,77,20,0,0
660009,66,120,154,31,60,344,75,0,20
660010,66,142,130,5,34,360,51,3,2
660011,66,81,87,3,24,198,27,0,4
660012,66,28,26,0,13,55,8,0,3
660013,66,22,29,3,9,32,8,0,0
660014,66,12,18,0,8,56,8,0,2
660015,66,91,75,0,18,139,27,0,0
660016,66,22,24,0,4,54,10,0,0
660017,66,41,50,1,8,74,10,0,0
660018,66,104,153,6,45,319,41,0,1
660019,66,64,77,2,20,268,26,0,6
660020,66,15,20,2,11,112,8,0,1
660021,66,66,68,1,25,169,25,0,0
660022,66,69,75,3,13,177,43,1,0
660023,66,16,10,0,6,31,6,0,0
660024,66,12,9,0,1,22,2,0,0
660025,66,4,5,2,0,28,4,0,0
660026,66,128,143,7,50,438,74,0,5
